"","timedelta","n_tokens_title","n_tokens_content","n_unique_tokens","n_non_stop_words","n_non_stop_unique_tokens","num_hrefs","num_self_hrefs","num_imgs","num_videos","average_token_length","num_keywords","data_channel_is_lifestyle","data_channel_is_entertainment","data_channel_is_bus","data_channel_is_socmed","data_channel_is_tech","data_channel_is_world","kw_min_min","kw_max_min","kw_avg_min","kw_min_max","kw_max_max","kw_avg_max","kw_min_avg","kw_max_avg","kw_avg_avg","self_reference_min_shares","self_reference_max_shares","self_reference_avg_sharess","weekday_is_monday","weekday_is_tuesday","weekday_is_wednesday","weekday_is_thursday","weekday_is_friday","weekday_is_saturday","weekday_is_sunday","is_weekend","LDA_00","LDA_01","LDA_02","LDA_03","LDA_04","global_subjectivity","global_sentiment_polarity","global_rate_positive_words","global_rate_negative_words","rate_positive_words","rate_negative_words","avg_positive_polarity","min_positive_polarity","max_positive_polarity","avg_negative_polarity","min_negative_polarity","max_negative_polarity","title_subjectivity","title_sentiment_polarity","abs_title_subjectivity","abs_title_sentiment_polarity","shares"
"average_token_length","","","","","","","","","","","","0.08141070214156","2.62731891132986","4.44089209850063e-13","0","6.96300189950705e-05","0.0138525889698649","0","2.05835348765504e-09","","1.94551453046565","0","6.57252030578093e-12","0","0","0","0","2.66020538930434e-08","1.82076576038526e-12","8.88178419700125e-14","","","","","","","","","0","0.00117037899773909","0","0","1.82815984572926e-09","0","0","0","0","0","0","0","0","0","0","0","0","8.88178419700125e-14","0.0871922615226062","1.19558335676118e-05","1.84074977482851e-11","0.00117474929024475"
"num_keywords","","","","","","","","","","","","","0","0","0","0","0","0.0355611438850989","","0","0","0","","0","0","0","0.000218082664105168","","3.70319472015956","","0.0104103533590694","","0.00811792695318836","0.466485209828682","","0","0","0","0","0","0.00917895520142764","0.000602637428936958","0","1.48769885299771e-12","0","0","3.95239396766556e-12","1.89359639080067e-10","0","1.92414972843835e-09","0.155643289638796","0","0.00261979185958161","","2.36210508930412e-06","0.142954924149752","2.71616729108359e-08","2.86311516011573","0.000278524466246211","0.00139552472981919"
"data_channel_is_lifestyle","","","","","","","","","","","","","","0","0","0","0","0","0","2.78222900274017e-06","9.63673585374636e-12","2.81249235678516e-05","0","0","4.54941385191723","6.21724893790088e-13","0","","0.968423571493204","","","0.0971601887849394","","","","0.000121707340894339","8.45400993654266e-07","6.21724893790088e-13","","0","0","0","0","0","0","0","","0","2.19273710300172e-08","0","","0","","0.000196228914051133","3.94274767757814","","2.40523156946892e-09","","0.034721428656348","24.5631619932723"
"data_channel_is_entertainment","","","","","","","","","","","","","","","0","0","0","0","5.55688828285383e-10","1.85532819742074","0.010296259647502","","2.40824249431171e-08","0","","","","1.16917475700973e-07","0.156865026594977","1.82136208559669e-05","1.43776635042059e-07","","","3.36655797593108","","0.201734220493499","1.15119633484755","","0","0","0","0","0","7.05036029557959e-10","4.35207425653061e-12","0.000606455075891077","0","1.28785870856518e-12","0","0","1.18004757399044","0","0","0","0.241616846231851","0","1.74820936329909","0","1.10607079051306e-08","0.0708655627332355"
"data_channel_is_bus","","","","","","","","","","","","","","","","0","0","0","0.00920072302181829","1.25449020335109","","0","0.013163766060198","0","","2.89441808298818e-06","0","","","","0.0183439577168709","","0.0591527067679287","0.198312358069286","0.765801963640156","0","0.00013051034604139","0","0","0","0","0","0","2.25153991006977e-06","0","0","0","0","0","","0","0.00878033409108525","0","0","","0","0.442151028657634","","9.76707603683735e-09","1.37315459904959"
"data_channel_is_socmed","","","","","","","","","","","","","","","","","0","0","1.33226762955019e-13","","2.41539632739318e-07","0","3.99680288865056e-13","0","0","4.48248821937405","0.0928472393085578","0.102160772813864","5.45408163077354e-09","0.000148346062900373","0.229474872333069","","","3.98996647739089","","0.128798587624135","4.86186317005608","","0","0","0.02163454510824","3.50830475781549e-12","0","1.31872290864976e-09","0","0","0.00846224081452185","0","0","4.51415648723015","0","7.84978197998498e-06","","","2.40618860264235","0.0826285624840217","0.000113853035643707","2.01574189420417","","31.7436747301081"
"data_channel_is_tech","","","","","","","","","","","","","","","","","","0","1.3197071746518e-05","","","0","1.32625022075672e-09","0","0","0","0","4.09331921558134","0.0742111298799308","0.135240550509153","","0.0513942203326234","","","1.30432551406936","0.015645246012852","1.43716158973461e-06","","0","0","0","0","0","0","0","0","0","0","0","0.329122894515388","7.26308062581893e-05","5.88394222234001e-07","0","0","0.000170704418622769","0","9.14364184367855e-06","","0","0.83203431304939"
"data_channel_is_world","","","","","","","","","","","","","","","","","","","0","0.187901516413191","3.76143560743003e-11","0","0","0","0","0","0","3.15599546496514e-08","0","0","4.91858751643504","","","","0.11172497212284","","","","0","0","0","0","0","0","0","0","0.0172901677689241","0","0","0","0","0","4.51015735869476e-07","0","0","0","0","0","0","0"
"kw_min_min","","","","","","","","","","","","","","","","","","","","2.16510817384157","0","0","0","0","0","0","0","4.47682675819294e-05","0","3.5527136788005e-13","","4.75041026500502","","","","1.46554638296381","","","7.66629648651929e-08","","0","","0","1.62092561595273e-12","0","0","","0","0","4.44089209850063e-14","0.000528384886888666","0.02059705219839","0.0566606911075018","0","6.27097567207358e-06","","5.65725244427995e-09","","","83.4250319116352"
"kw_max_min","","","","","","","","","","","","","","","","","","","","","0","3.74145159298678e-11","","3.45057316053499e-10","","0","0","1.27651614150328","0","8.37793390218167e-08","4.53821910164429","","","","","","","","","","0.217062431558857","0.00157856374343179","","","","","","","","","","3.36952983685777","","","","0.179575163814882","","","0.136147090704508","2.00875982514503e-07"
"kw_avg_min","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00223086031523323","0","0","1.37002011813527","4.67843541684942e-09","2.97148238681544e-05","","","","","","","","","0.00028787105770256","","2.17728723939103e-08","","","0.00125506306498657","9.7621630112954e-06","4.82343054386547e-09","","1.41751948401492e-05","0.121416869707858","0.0129552147428047","","0.000669848157697217","","","","1.72221407799871","1.78766220541786","","1.54323234886067","1.40245859370225e-07"
"kw_min_max","","","","","","","","","","","","","","","","","","","","","","","0","0","0","1.56407014006987e-06","0","0.0963686893803661","0.000123515724403944","0.00057391449412858","0.471162732032848","","","","","","","","0","0.716547973241433","0","0","0","0.0289756623327975","0.399636256454161","2.38957667443285","","3.56430440717759e-07","4.41545370996117","3.36257678063023","","0.00153555955040297","","","","0.000725436053716777","","2.75658163880652","0.00246227398772447","43.7285725609855"
"kw_max_max","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","2.34748442906607e-08","0","0","","","3.01220341402542","","","0.110755376770832","","0.701206595855597","1.56765578296358e-07","","0","3.70516799121572","0","4.44089209850063e-14","0","0","","0","0","0","0.000149694903672781","0.00687606642584271","0.0212617014302197","0","1.34523063799463e-06","","3.05111758081011e-07","3.67256210196722","","11.7471510655003"
"kw_avg_max","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","2.3293939869768","4.68585392709997e-07","1.70562941548269e-07","0","0","0","0","0","0","0","0","","0","","0","","0","0.00188485543799466","0.452567014575411","0.000477727355074897","0","3.29225491370082","0.264859761873293","2.41517916776957e-10","0"
"kw_min_avg","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1.70330416437992e-10","0","0","0.0864862329370553","","","","","1.57238666531612e-09","1.12196083978944e-05","0","","1.05616255471339","0","0","0","2.13884125915651","","","0.064734008834888","0","3.37245890915643","4.84007101071589","0.156264505940529","1.52914779184268","0.00664460438488668","","","0","6.59553083703912e-05","0.0802792903562555","0","3.33066907387547e-13"
"kw_max_avg","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","0.354949936819171","1.01299462891715","0.00593382308751167","0.173315852625322","","0","0","0","1.19904086659517e-12","4.95301997575599","","0.756735229097849","1.84297022087776e-12","","1.04522945854058e-07","0.00272043707074676","","0","0.000178333254297058","0.000148989960901957","0","0.0161186980634387","1.33534969389419","0","0"
"kw_avg_avg","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00429204786920323","","0.513565473641497","","","5.76378944572298e-08","2.41471531658988e-07","0","1.41442413337245e-11","","0","0","0","0","0.463962328514755","","5.46468004181122e-07","0","1.82547132965283e-07","0","0","","0","0.00551249758600214","0","0","1.19637633133607e-10","0.000201096503094078","0","0"
"self_reference_min_shares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","","","","","","","","","1.17365890776959","5.99520433297585e-13","1.25144339335748e-10","","0","","","0.920596133128293","0.00276874331206489","0.904197404892493","1.66102687160219e-09","6.81546841185821e-07","","1.33226762955019e-13","2.33357495777691","0","","","","","0"
"self_reference_max_shares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","0.587085253991892","0.00389397166284944","0","0","","0","","0.00804513808709828","0.00235938405981351","2.19620196251213e-05","0.119258369955877","0","","1.99840144432528e-13","0","0","0.000706229673386183","0.617105865513934","","","","0"
"self_reference_avg_sharess","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0427291757467696","0","0","","0","","4.8504771191388","0.00299056276580334","3.01566893234906e-05","0.0150683455027334","0","0.0244036956091875","0.000703113229838515","0","7.22759585514154e-07","0","4.27726437498328","","","","0"
"weekday_is_monday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","","0.000182045775187767","0.179536251553092","","","","","","","","","","","","","","","","4.54564700551103","","4.0636734984755","5.27947650176808"
"weekday_is_tuesday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","2.69788061853435","","","0.212378825796078","","","","1.93381539138993","3.39110555389452","0.782379975699121","0.610467790768565","","","2.3275659415577","0.811320943514171","","","","2.10890874670431","","11.3872901112869"
"weekday_is_wednesday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.831602041134616","","","0.809319428146482","","","","","0.124336557261695","","2.95765180451264","","","1.73164222918119","","1.62274596264016","","3.11339251626326","0.583965783780815","","1.69833361755649","44.9215762612539"
"weekday_is_thursday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.0123321277961885","","","","","","","","","","","","","3.0875437371586","","","","","","","","7.86202530610041"
"weekday_is_friday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.165191853570557","","0.0111555374181282","1.95769455616719","2.24111371759839","3.6582539115307","0.380238732174187","0.200596517133045","0.74247872908626","0.427676227423879","0.00448775961134906","","0.46741522457614","3.54534627277363","","","1.36879388632054","","","","","43.9295320066527"
"weekday_is_saturday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.00901647755537915","","","","0.154232514775576","0.261785072981047","0.364684311176022","0.000629508609328866","","","","1.29031117373692","0.00991649594577204","2.29982850319388e-05","0.20565051052035","3.52215767662756e-07","","","5.41609814330712e-05","0.00713670972194436","0.207808751457472","0.267268501666496"
"weekday_is_sunday","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.00944720455873238","0.00119042967865468","1.26242165763393","1.20299326056283e-09","0.00206566168197142","1.33289427307042","0.231064476559784","9.13225963738995e-05","","","","4.81547608233157e-05","","2.02423511286298e-05","0.0109117080275389","0.000439338691182733","","0.000101137676011831","0.0140754129132503","3.74156052806995e-06","1.55735424556269e-09","10.1308434559863"
"is_weekend","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.92513160547048e-07","0.939007169451367","","5.54625252391361e-06","","0.00607606770683944","0.00125955068486228","4.6163073363914e-10","2.39566765717261","","","2.70378497368995e-06","4.666556465504","2.88657986402541e-12","3.22132164054523e-05","1.70974345792274e-12","","0.000183980429002695","1.1847367531459e-08","3.08642000845794e-10","3.65929508916452e-11","0.0733752288507139"
"LDA_00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","0","0","0","0","0","","0","0","4.44089209850063e-14","5.55111512312578e-13","","0","2.51334135725756e-06","","2.39809589963613e-06","45.012406924577"
"LDA_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.1767245254227","0","0","0.621281950205033","6.45061537518643e-07","0","1.26407370570902e-05","6.66133814775094e-14","0","0","2.88657986402541e-13","0","","0","6.94866386652393e-10","4.26133184033"
"LDA_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00552587532309801","0","0","0","0","0","2.30926389122033e-12","0","0","0","0","0","0","0"
"LDA_03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0","","0","0","0.512146661943857","0","3.51418157684691e-05","0","0","3.51550206723061e-06","0.60609281818782","0","0"
"LDA_04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00123544524153196","0.00219753805714706","0","0","0","3.08642000845794e-11","0","0.000244894127154893","","0","0.0934009265319169"
"global_subjectivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","1.15054632487954e-09","","0","3.09396286368724e-08"
"global_sentiment_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.000255828477846443","0","1.07253848025124e-06","0","40.7189306747866"
"global_rate_positive_words","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","91.3869631483969"
"global_rate_negative_words","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","18.7802817665211"
"rate_positive_words","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","4.47242243239998e-10","0","0","0.000145241539240004","0","0.0371753827073995","","0.837706052553289"
"rate_negative_words","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1.17661436149774e-10","0","0","1.12135841057182e-05","","0","4.44089209850063e-14","1.31935468772326e-05","30.2082105705624"
"avg_positive_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.257127098911791","0","1.56222963739376"
"min_positive_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0.0716292017076903","2.18944138874675","99.3630540637992"
"max_positive_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","","0","0","0.0647259953417745","0","4.50094514054613"
"avg_negative_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","0","1.7865842139031e-08"
"min_negative_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","3.60190247064298","0","0.0121788183846894"
"max_negative_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166844478396655","","","0.0513802274487496","0.0121508053104957"
"title_subjectivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00121916404360878"
"title_sentiment_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","1.09903431296554"
"abs_title_subjectivity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","76.809360710792"
"abs_title_sentiment_polarity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.52923435318087e-06"
"shares","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
